dupe,w1,w2,col,p1,p2,len1,len2,lev,let1,let2,a,h,i
False,1321.0,1821.0,CAMERA ID,0.002946110329416992,0.0030427041107093525,6,6,1,False,False,False,False,False
False,2074.0,2472.0,CAMERA ID,0.0007888492138876099,0.0036190470057537697,6,6,2,False,False,False,False,False
False,1523.0,1562.0,CAMERA ID,0.003400101101491086,0.0032423312587135642,6,6,2,False,False,False,False,False
False,2141.0,1394.0,CAMERA ID,0.003590068871366061,0.003499914675493192,6,6,4,False,False,False,False,False
False,2153.0,2044.0,CAMERA ID,0.003280968771230509,0.003638365762012241,6,6,3,False,False,False,False,False
False,1343.0,1801.0,CAMERA ID,0.003641585554721987,0.002949330122126737,6,6,3,False,False,False,False,False
False,2283.0,1652.0,CAMERA ID,0.0006890356398855041,0.003689882445368167,6,6,4,False,False,False,False,False
False,1721.0,2274.0,CAMERA ID,0.0037156407870461297,0.0007212335669829576,6,6,4,False,False,False,False,False
False,1323.0,1153.0,CAMERA ID,0.003100660379484769,0.0028301977918661595,6,6,2,False,False,False,False,False
False,1413.0,1221.0,CAMERA ID,0.0036931022380779135,0.0036029480422050415,6,6,3,False,False,False,False,False
False,2234.0,1251.0,CAMERA ID,0.003670563689109696,0.002730384217864054,6,6,3,False,False,False,False,False
False,1313.0,2294.0,CAMERA ID,0.003297067734779235,0.003583629285946571,6,6,4,False,False,False,False,False
False,2692.0,1484.0,CAMERA ID,0.0003895949178791869,0.003235891673294073,6,6,4,False,False,False,False,False
False,2381.0,1812.0,CAMERA ID,0.0033357052472961788,0.0036995418234974033,6,6,3,False,False,False,False,False
False,1252.0,1533.0,CAMERA ID,0.0023729872270823204,0.0032938479420694896,6,6,3,False,False,False,False,False
False,2541.0,2631.0,CAMERA ID,0.003544991773429627,0.0035868490786563163,6,6,2,False,False,False,False,False
False,2101.0,2502.0,CAMERA ID,0.0027368238032835445,0.003615827213044024,6,6,2,False,False,False,False,False
False,2603.0,1391.0,CAMERA ID,0.0007147939815634669,0.003297067734779235,6,6,4,False,False,False,False,False
False,1143.0,1294.0,CAMERA ID,0.0034934750900737013,0.0004217928449766404,6,6,3,False,False,False,False,False
False,2091.0,2174.0,CAMERA ID,0.0031714958190991664,0.00034451781994275217,6,6,3,False,False,False,False,False
False,1982.0,1911.0,CAMERA ID,0.002646669607410675,0.0034580573702665024,6,6,2,False,False,False,False,False
False,2431.0,1743.0,CAMERA ID,0.0035739699078173345,0.00343873861400803,6,6,3,False,False,False,False,False
False,2614.0,2702.0,CAMERA ID,0.0020574475415272766,0.0033840021379423595,6,6,3,False,False,False,False,False
False,2204.0,2043.0,CAMERA ID,0.0036963220307876577,0.0034805959192347195,6,6,2,False,False,False,False,False
False,1761.0,2373.0,CAMERA ID,0.0034419584067177755,0.002582273753215768,6,6,4,False,False,False,False,False
False,1901.0,1591.0,CAMERA ID,0.0032423312587135642,0.003593288664075807,6,6,2,False,False,False,False,False
False,2011.0,1871.0,CAMERA ID,0.002189459042626836,0.0033099469056182165,6,6,3,False,False,False,False,False
False,2311.0,1973.0,CAMERA ID,0.003464496955685993,0.003206913538906365,6,6,4,False,False,False,False,False
False,1311.0,2181.0,CAMERA ID,0.0017322484778429965,0.0007534314940804112,6,6,3,False,False,False,False,False
False,1834.0,2413.0,CAMERA ID,0.003197254160777129,0.003503134468202937,6,6,4,False,False,False,False,False
False,2202.0,1714.0,CAMERA ID,0.002704625876186091,0.003583629285946571,6,6,4,False,False,False,False,False
False,2142.0,1292.0,CAMERA ID,0.0032197927097453467,0.0004539907720740938,6,6,3,False,False,False,False,False
False,2033.0,1111.0,CAMERA ID,0.003364683381683887,0.003387221930652105,6,6,4,False,False,False,False,False
False,2621.0,1742.0,CAMERA ID,0.0035160136390419185,0.0035578709442686076,6,6,4,False,False,False,False,False
False,2422.0,2731.0,CAMERA ID,0.003590068871366061,0.0036609043109804592,6,6,3,False,False,False,False,False
False,2433.0,2654.0,CAMERA ID,0.0036222667984635148,0.003644805347431732,6,6,3,False,False,False,False,False
False,1701.0,1832.0,CAMERA ID,0.0033002875274889803,0.0036222667984635148,6,6,3,False,False,False,False,False
False,1672.0,1853.0,CAMERA ID,0.002018810029010332,0.003148957270130949,6,6,3,False,False,False,False,False
False,2454.0,1373.0,CAMERA ID,0.0035353323953003905,0.003055583281548334,6,6,4,False,False,False,False,False
False,1034.0,1453.0,CAMERA ID,0.0020027110654616057,0.0026981862907666005,6,6,3,False,False,False,False,False
False,1344.0,1163.0,CAMERA ID,0.003689882445368167,0.003029824939870371,6,6,3,False,False,False,False,False
False,1994.0,1011.0,CAMERA ID,0.003129638513872477,0.003519233431751664,6,6,3,False,False,False,False,False
False,2242.0,1403.0,CAMERA ID,0.0029783082565144467,0.0035868490786563163,6,6,4,False,False,False,False,False
False,1791.0,1301.0,CAMERA ID,0.0035965084567855525,0.0006117606148516157,6,6,2,False,False,False,False,False
False,1511.0,1583.0,CAMERA ID,0.0035997282494952976,0.002849516548124632,6,6,2,False,False,False,False,False
False,2612.0,1891.0,CAMERA ID,0.003206913538906365,0.003564310529688099,6,6,4,False,False,False,False,False
False,1611.0,2192.0,CAMERA ID,0.003590068871366061,0.0005634637242054358,6,6,4,False,False,False,False,False
False,1051.0,1921.0,CAMERA ID,0.0035224532244614096,0.003615827213044024,6,6,2,False,False,False,False,False
False,1931.0,2581.0,CAMERA ID,0.002859175926253868,0.003177935404518657,6,6,3,False,False,False,False,False
False,1604.0,1711.0,CAMERA ID,0.002492119557342898,0.003548211566139372,6,6,3,False,False,False,False,False
False,1972.0,2371.0,CAMERA ID,0.003148957270130949,0.0026531091928301657,6,6,3,False,False,False,False,False
False,2624.0,2034.0,CAMERA ID,0.0036737834818194406,0.0031328583065822232,6,6,2,False,False,False,False,False
False,1142.0,2003.0,CAMERA ID,0.003544991773429627,0.0015583796715167475,6,6,4,False,False,False,False,False
False,2264.0,1132.0,CAMERA ID,0.0036963220307876577,0.002672427949088637,6,6,4,False,False,False,False,False
False,1364.0,2562.0,CAMERA ID,0.0033582437962643963,0.0007888492138876099,6,6,3,False,False,False,False,False
False,1581.0,1542.0,CAMERA ID,0.0033099469056182165,0.0033582437962643963,6,6,2,False,False,False,False,False
False,1502.0,2134.0,CAMERA ID,0.0020091506508810963,0.0032423312587135642,6,6,4,False,False,False,False,False
False,1943.0,2672.0,CAMERA ID,0.003142517684711457,0.0035739699078173345,6,6,4,False,False,False,False,False
False,2473.0,2494.0,CAMERA ID,0.003271309393101272,0.003345364625425415,6,6,2,False,False,False,False,False
False,1663.0,2442.0,CAMERA ID,0.002479240386503917,0.000917640922277424,6,6,4,False,False,False,False,False
False,2182.0,1202.0,CAMERA ID,0.0007727502503388832,0.0034773761265249744,6,6,3,False,False,False,False,False
False,1602.0,1474.0,CAMERA ID,0.002492119557342898,0.003280968771230509,6,6,3,False,False,False,False,False
False,1042.0,1923.0,CAMERA ID,0.0034805959192347195,0.0029139124023195386,6,6,3,False,False,False,False,False
False,2121.0,1553.0,CAMERA ID,0.0035771897005270796,0.003306727112908471,6,6,4,False,False,False,False,False
False,2334.0,1182.0,CAMERA ID,0.003519233431751664,0.0025178778990208608,6,6,4,False,False,False,False,False
False,1881.0,1593.0,CAMERA ID,0.003570750115107589,0.0028205384137369237,6,6,3,False,False,False,False,False
False,1671.0,1263.0,CAMERA ID,0.0036544647255609686,0.003297067734779235,6,6,3,False,False,False,False,False
False,1431.0,1892.0,CAMERA ID,0.002099304846753966,0.003487035504654211,6,6,3,False,False,False,False,False
False,1354.0,2663.0,CAMERA ID,0.0032294520878745825,0.0006149804075613613,6,6,4,False,False,False,False,False
False,2402.0,1272.0,CAMERA ID,0.0035965084567855525,0.003264869807681781,6,6,3,False,False,False,False,False
False,2291.0,1491.0,CAMERA ID,0.0033582437962643963,0.0034355188212982853,6,6,2,False,False,False,False,False
False,2054.0,1992.0,CAMERA ID,0.003712420994336385,0.002321470543726395,6,6,4,False,False,False,False,False
False,2552.0,1632.0,CAMERA ID,0.0036287063838830055,0.002453482044825954,6,6,3,False,False,False,False,False
False,1412.0,1233.0,CAMERA ID,0.00366734389639995,0.003306727112908471,6,6,3,False,False,False,False,False
False,2342.0,2261.0,CAMERA ID,0.0036544647255609686,0.0036770032745291853,6,6,3,False,False,False,False,False
False,2531.0,2012.0,CAMERA ID,0.0007566512867901563,0.0036222667984635148,6,6,3,False,False,False,False,False
False,2602.0,2052.0,CAMERA ID,0.0006986950180147402,0.0035965084567855525,6,6,2,False,False,False,False,False
False,1844.0,1872.0,CAMERA ID,0.002630570643861948,0.003593288664075807,6,6,2,False,False,False,False,False
False,1003.0,1353.0,CAMERA ID,0.002704625876186091,0.003020165561741135,6,6,2,False,False,False,False,False
False,1014.0,1783.0,CAMERA ID,0.0036576845182707133,0.0034097604796203213,6,6,3,False,False,False,False,False
False,1773.0,2592.0,CAMERA ID,0.0036061678349147883,0.003583629285946571,6,6,4,False,False,False,False,False
False,2092.0,2022.0,CAMERA ID,0.003380782345232614,0.0036319261765927506,6,6,1,False,False,False,False,False
False,2061.0,2213.0,CAMERA ID,0.0007180137742732122,0.0035160136390419185,6,6,3,False,False,False,False,False
False,2553.0,1704.0,CAMERA ID,0.0031457374774212037,0.0036319261765927506,6,6,4,False,False,False,False,False
False,1554.0,2452.0,CAMERA ID,0.003380782345232614,0.0034838157119444647,6,6,3,False,False,False,False,False
False,2223.0,1964.0,CAMERA ID,0.0036319261765927506,0.00343873861400803,6,6,4,False,False,False,False,False
False,1421.0,2272.0,CAMERA ID,0.0018835787352010282,0.0006439585419490692,6,6,4,False,False,False,False,False
False,1513.0,2081.0,CAMERA ID,0.003454837577556757,0.003583629285946571,6,6,4,False,False,False,False,False
False,1771.0,1631.0,CAMERA ID,0.002598372716764495,0.002865615511673359,6,6,2,False,False,False,False,False
False,2721.0,2513.0,CAMERA ID,0.003570750115107589,0.0031714958190991664,6,6,3,False,False,False,False,False
False,2662.0,2013.0,CAMERA ID,0.0006182002002711065,0.0036190470057537697,6,6,3,False,False,False,False,False
False,2481.0,2714.0,CAMERA ID,0.003487035504654211,0.003487035504654211,6,6,3,False,False,False,False,False
False,1161.0,2104.0,CAMERA ID,0.003280968771230509,0.002337569507275121,6,6,3,False,False,False,False,False
False,2302.0,8313.0,CAMERA ID,0.0007276731524024484,1.931875625847208e-05,6,6,3,False,False,False,False,False
False,1444.0,2412.0,CAMERA ID,0.002946110329416992,0.003615827213044024,6,6,3,False,False,False,False,False
False,1093.0,2382.0,CAMERA ID,0.003590068871366061,0.002801219657478452,6,6,4,False,False,False,False,False
False,2064.0,2443.0,CAMERA ID,0.0004668699429130753,0.003412980272330068,6,6,3,False,False,False,False,False
False,1244.0,2522.0,CAMERA ID,0.0022345361405632707,0.0033002875274889803,6,6,4,False,False,False,False,False
False,nginx/0.8.35,nginx/0.8.54,SERVER,0.0005614823133071309,0.0005614823133071309,12,12,2,True,True,False,False,False
False,nginx/1.8.1,ATS/5.3.0,SERVER,0.005053340819764178,0.0011229646266142617,11,9,8,True,True,False,False,False
False,Microsoft-IIS/8.5,Yippee-Ki-Yay,SERVER,0.008422234699606963,0.0005614823133071309,17,13,15,True,True,False,False,False
False,Resin/3.1.8,ebay server,SERVER,0.0005614823133071309,0.0022459292532285235,11,11,11,True,True,False,False,False
False,mw2231.codfw.wmnet,mw2101.codfw.wmnet,SERVER,0.0005614823133071309,0.0011229646266142617,18,18,2,True,True,False,False,False
False,Apache/2.4.10 (Unix) OpenSSL/1.0.1k,Apache/2.2.13 (Unix) mod_ssl/2.2.13 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.2.10,SERVER,0.0005614823133071309,0.0011229646266142617,35,115,84,True,True,False,False,False
False,Apache/2.2.0 (Fedora),GSE,SERVER,0.0005614823133071309,0.02751263335204941,21,3,21,True,True,False,False,False
False,nginx/1.10.1,mw2242.codfw.wmnet,SERVER,0.004491858506457047,0.0011229646266142617,12,18,17,True,True,False,False,False
False,Apache/2.2.3 (Red Hat),mw2199.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,22,18,20,True,True,False,False,False
False,DMS/1.0.42,Apache/2.4.25,SERVER,0.0011229646266142617,0.003368893879842785,10,13,10,True,True,False,False,False
False,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,mw2176.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,58,18,50,True,True,False,False,False
False,None,Aeria Games & Entertainment,SERVER,0.0982594048287479,0.0005614823133071309,4,27,25,True,True,False,False,False
False,nginx/0.7.65,mw2107.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,12,18,17,True,True,False,False,False
False,mw2241.codfw.wmnet,Apache/2.4.10 (Ubuntu),SERVER,0.0005614823133071309,0.0005614823133071309,18,22,20,True,True,False,False,False
False,Apache/2.2.29 (Amazon),Pepyaka/1.11.3,SERVER,0.0011229646266142617,0.0011229646266142617,22,14,20,True,True,False,False,False
False,.V01 Apache,Apache/2.2.3 (CentOS),SERVER,0.0005614823133071309,0.0016844469399213925,11,21,19,False,True,False,False,False
False,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,Apache/2.2.27 (CentOS),SERVER,0.0005614823133071309,0.0016844469399213925,50,22,35,True,True,False,False,False
False,nginx,Apache/2.2.25 (Unix) mod_ssl/2.2.25 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,SERVER,0.1184727681078046,0.0005614823133071309,5,79,77,True,True,False,False,False
False,LiteSpeed,mw2192.codfw.wmnet,SERVER,0.003368893879842785,0.0011229646266142617,9,18,17,True,True,False,False,False
False,Apache/2.2.21 (Unix) mod_ssl/2.2.21 OpenSSL/0.9.8e-fips-rhel5 PHP/5.3.10,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,SERVER,0.0005614823133071309,0.0022459292532285235,72,73,22,True,True,False,False,False
False,mw2198.codfw.wmnet,Apache/2.2.22 (Debian) mod_python/3.3.1 Python/2.7.3 mod_ssl/2.2.22 OpenSSL/1.0.1t,SERVER,0.0005614823133071309,0.0005614823133071309,18,82,74,True,True,False,False,False
False,mw2226.codfw.wmnet,Roxen/5.4.98-r2,SERVER,0.0005614823133071309,0.0011229646266142617,18,15,17,True,True,False,False,False
False,mw2260.codfw.wmnet,nginx/1.6.2,SERVER,0.0005614823133071309,0.003368893879842785,18,11,17,True,True,False,False,False
False,Virtuoso/07.20.3217 (Linux) i686-generic-linux-glibc212-64  VDB,mw2236.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,63,18,59,True,True,False,False,False
False,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,mw2171.codfw.wmnet,SERVER,0.002807411566535654,0.0005614823133071309,58,18,50,True,True,False,False,False
False,nginx/0.8.55,My Arse,SERVER,0.0005614823133071309,0.0005614823133071309,12,7,12,True,True,False,False,False
False,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,Apache/2.2.31 (CentOS),SERVER,0.0016844469399213925,0.0016844469399213925,73,22,53,True,True,False,False,False
False,mw2232.codfw.wmnet,CherryPy/3.6.0,SERVER,0.0005614823133071309,0.0005614823133071309,18,14,17,True,True,False,False,False
False,Oracle-iPlanet-Web-Server/7.0,MI,SERVER,0.0011229646266142617,0.0005614823133071309,29,2,29,True,True,False,False,False
False,DOSarrest,mw2173.codfw.wmnet,SERVER,0.0016844469399213925,0.0005614823133071309,9,18,17,True,True,False,False,False
False,AkamaiGHost,Apache/2.4.23 (Unix),SERVER,0.0011229646266142617,0.0005614823133071309,11,20,18,True,True,False,False,False
False,Apache/2.2.15 (CentOS),Pizza/pepperoni,SERVER,0.01403705783267827,0.0016844469399213925,22,15,20,True,True,False,False,False
False,Apache/2.4.12 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,Apache/2.2.16 (Unix) mod_ssl/2.2.16 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4,SERVER,0.0011229646266142617,0.0005614823133071309,58,104,51,True,True,False,False,False
False,nginx/1.10.1 + Phusion Passenger 5.0.30,nginx/1.11.10,SERVER,0.002807411566535654,0.0022459292532285235,39,13,27,True,True,False,False,False
False,Apache/2.4.6 (CentOS),Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,SERVER,0.0016844469399213925,0.0005614823133071309,21,79,64,True,True,False,False,False
False,Apache/2.2.27 (Unix) OpenAM Web Agent/4.0.1-1 mod_ssl/2.2.27 OpenSSL/1.0.1p PHP/5.3.28,Apache,SERVER,0.0005614823133071309,0.2167321729365525,86,6,80,True,True,False,False,False
False,ECD (fll/0790),mw2182.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,14,18,18,True,True,False,False,False
False,Apache/2.2.31 (FreeBSD) PHP/5.4.15 mod_ssl/2.2.31 OpenSSL/1.0.2d DAV/2,nginx/1.9.13,SERVER,0.0005614823133071309,0.0011229646266142617,70,12,64,True,True,False,False,False
False,nginx/1.11.3,Apache/1.3.39 (Unix) PHP/5.2.5 mod_auth_passthrough/1.8 mod_bwlimited/1.4 mod_log_bytes/1.2 mod_gzip/1.3.26.1a FrontPage/5.0.2.2635 DAV/1.0.3 mod_ssl/2.8.30 OpenSSL/0.9.7a,SERVER,0.0016844469399213925,0.0005614823133071309,12,171,161,True,True,False,False,False
False,Zope/(2.13.16; python 2.6.8; linux2) ZServer/1.1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,SERVER,0.0005614823133071309,0.0005614823133071309,48,73,57,True,True,False,False,False
False,Apache/2.4.10 (Debian),Apache/2.4.25 (Debian),SERVER,0.0011229646266142617,0.0005614823133071309,22,22,2,True,True,False,False,False
False,Apache/2.4.6 (Unix) mod_jk/1.2.37,Tengine,SERVER,0.0005614823133071309,0.0005614823133071309,33,7,31,True,True,False,False,False
False,Apache/2.2.22,mw2228.codfw.wmnet,SERVER,0.002807411566535654,0.0016844469399213925,13,18,16,True,True,False,False,False
False,Apache/2.4.25 (FreeBSD) OpenSSL/1.0.1s-freebsd PHP/5.6.30,Sucuri/Cloudproxy,SERVER,0.0005614823133071309,0.0011229646266142617,57,17,53,True,True,False,False,False
False,mw2104.codfw.wmnet,nginx/0.8.38,SERVER,0.0005614823133071309,0.0005614823133071309,18,12,17,True,True,False,False,False
False,Proxy Pandeiro UOL,mw2233.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,18,18,17,True,True,False,False,False
False,mw2225.codfw.wmnet,nginx/1.8.0,SERVER,0.0005614823133071309,0.004491858506457047,18,11,17,True,True,False,False,False
False,nginx/1.6.3,Apache-Coyote/1.1,SERVER,0.0005614823133071309,0.011229646266142616,11,17,16,True,True,False,False,False
False,mw2177.codfw.wmnet,Apache/1.3.37 (Unix) mod_perl/1.29 mod_ssl/2.8.28 OpenSSL/0.9.7e-p1,SERVER,0.0005614823133071309,0.0005614823133071309,18,67,59,True,True,False,False,False
False,Apache/1.3.27 (Unix)  (Red-Hat/Linux) mod_perl/1.26 PHP/4.3.3 FrontPage/5.0.2 mod_ssl/2.8.12 OpenSSL/0.9.6b,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,SERVER,0.0005614823133071309,0.007299270072992701,107,89,78,True,True,False,False,False
False,Application-Server,mw2185.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,18,18,17,True,True,False,False,False
False,openresty/1.11.2.1,nginx/1.11.2,SERVER,0.0016844469399213925,0.0011229646266142617,18,12,10,True,True,False,False,False
False,YouTubeFrontEnd,mw2257.codfw.wmnet,SERVER,0.02358225715889949,0.0005614823133071309,15,18,17,True,True,False,False,False
False,Apache/2.4.12 (Ubuntu),Apache/2.4.25 (cPanel) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,SERVER,0.0005614823133071309,0.0011229646266142617,22,60,45,True,True,False,False,False
False,mw2109.codfw.wmnet,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,SERVER,0.0005614823133071309,0.0005614823133071309,18,52,48,True,True,False,False,False
False,IdeaWebServer/v0.80,mw2097.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,19,18,19,True,True,False,False,False
False,nginx/1.4.6 (Ubuntu),squid/3.3.8,SERVER,0.005053340819764178,0.0011229646266142617,20,11,17,True,True,False,False,False
False,Apache/1.3.34 (Unix) PHP/4.4.4,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,SERVER,0.0005614823133071309,0.0011229646266142617,30,52,32,True,True,False,False,False
False,Apache/2.4.6 (CentOS) mod_fcgid/2.3.9 PHP/5.6.30,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,SERVER,0.0005614823133071309,0.0005614823133071309,48,155,120,True,True,False,False,False
False,Apache/2.4.18 (Ubuntu),nginx/1.7.12,SERVER,0.0022459292532285235,0.0005614823133071309,22,12,18,True,True,False,False,False
False,Microsoft-IIS/6.0,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,SERVER,0.007860752386299831,0.0005614823133071309,17,114,106,True,True,False,False,False
False,Apache/2.2.22 (Debian),Jetty(9.0.z-SNAPSHOT),SERVER,0.00673778775968557,0.0022459292532285235,22,21,19,True,True,False,False,False
False,Microsoft-IIS/7.0,mw2190.codfw.wmnet,SERVER,0.0016844469399213925,0.0005614823133071309,17,18,18,True,True,False,False,False
False,Apache/1.3.33 (Unix) mod_ssl/2.8.24 OpenSSL/0.9.7e-p1 PHP/4.4.8,cloudflare-nginx,SERVER,0.0005614823133071309,0.052779337450870295,63,16,58,True,True,False,False,False
False,Apache/2.4.16 (Ubuntu),Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips,SERVER,0.0005614823133071309,0.0005614823133071309,22,41,26,True,True,False,False,False
False,nginx/1.10.2,Apache/2.4.6,SERVER,0.0005614823133071309,0.0011229646266142617,12,12,10,True,True,False,False,False
False,mw2180.codfw.wmnet,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,SERVER,0.0005614823133071309,0.0005614823133071309,18,92,81,True,True,False,False,False
False,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,Apache/2.4.7 (Ubuntu),SERVER,0.0011229646266142617,0.007299270072992701,84,21,69,True,True,False,False,False
False,Microsoft-IIS/7.5; litigation_essentials.lexisnexis.com  9999,PWS/8.2.0.7,SERVER,0.0005614823133071309,0.0005614823133071309,61,11,56,True,True,False,False,False
False,Microsoft-HTTPAPI/2.0,mw2114.codfw.wmnet,SERVER,0.06344750140370578,0.0005614823133071309,21,18,21,True,True,False,False,False
False,nginx/1.10.0 (Ubuntu),nginx/1.4.3,SERVER,0.0005614823133071309,0.0005614823133071309,21,11,12,True,True,False,False,False
False,Apache/2.4.17 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.19,Varnish,SERVER,0.0005614823133071309,0.0039303761931499155,51,7,47,True,True,False,False,False
False,Apache/2.4.6 (CentOS) PHP/5.6.8,mw2113.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,31,18,30,True,True,False,False,False
False,Pagely Gateway/1.5.1,KHL,SERVER,0.0011229646266142617,0.0005614823133071309,20,3,20,True,True,False,False,False
False,tsa_c,nginx/1.2.6,SERVER,0.0011229646266142617,0.0005614823133071309,5,11,11,True,True,False,False,False
False,mw2224.codfw.wmnet,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,SERVER,0.0011229646266142617,0.0022459292532285235,18,52,47,True,True,False,False,False
False,mw2175.codfw.wmnet,mw2178.codfw.wmnet,SERVER,0.0011229646266142617,0.0005614823133071309,18,18,1,True,True,False,False,False
False,mw2255.codfw.wmnet,Apache/Not telling (Unix) AuthTDS/1.1,SERVER,0.0011229646266142617,0.0005614823133071309,18,37,34,True,True,False,False,False
False,mw2197.codfw.wmnet,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16 mod_apreq2-20090110/2.8.0 mod_perl/2.0.10 Perl/v5.24.1,SERVER,0.0005614823133071309,0.0005614823133071309,18,107,99,True,True,False,False,False
False,Apache/1.3.27 (Unix) PHP/4.4.1,mw2230.codfw.wmnet,SERVER,0.0005614823133071309,0.0011229646266142617,30,18,29,True,True,False,False,False
False,Apache/2.2.32,Apache/1.3.31 (Unix) PHP/4.3.9 mod_perl/1.29 rus/PL30.20,SERVER,0.0022459292532285235,0.0005614823133071309,13,56,45,True,True,False,False,False
False,nginx/1.2.1,mw2164.codfw.wmnet,SERVER,0.002807411566535654,0.0011229646266142617,11,18,17,True,True,False,False,False
False,HTTPDaemon,Apache/2.4.6 (Unix) mod_jk/1.2.37 PHP/5.5.1 OpenSSL/1.0.1g mod_fcgid/2.3.9,SERVER,0.0011229646266142617,0.0005614823133071309,10,74,70,True,True,False,False,False
False,Boston.com Frontend,Play,SERVER,0.0005614823133071309,0.0005614823133071309,19,4,19,True,True,False,False,False
False,openresty/1.11.2.2,MediaFire,SERVER,0.0005614823133071309,0.0005614823133071309,18,9,17,True,True,False,False,False
False,mw2240.codfw.wmnet,Apache/2.2.11 (Unix) PHP/5.2.6,SERVER,0.0005614823133071309,0.0005614823133071309,18,30,28,True,True,False,False,False
False,Squeegit/1.2.5 (3_sir),mw2106.codfw.wmnet,SERVER,0.0011229646266142617,0.0005614823133071309,22,18,21,True,True,False,False,False
False,Heptu web server,Apache/2.4.10,SERVER,0.0005614823133071309,0.0005614823133071309,16,13,14,True,True,False,False,False
False,Apache/2.2.16 (Debian),DPS/1.1.8,SERVER,0.0005614823133071309,0.0005614823133071309,22,9,19,True,True,False,False,False
False,nginx/1.4.4,nginx + Phusion Passenger,SERVER,0.0005614823133071309,0.0022459292532285235,11,25,20,True,True,False,False,False
False,mw2103.codfw.wmnet,mw2187.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,18,18,2,True,True,False,False,False
False,294,mw2110.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,3,18,17,False,True,False,False,False
False,nginx/1.13.0,Microsoft-IIS/7.5,SERVER,0.0011229646266142617,0.02863559797866368,12,17,16,True,True,False,False,False
False,lighttpd/1.4.28,barista/5.1.3,SERVER,0.0005614823133071309,0.0005614823133071309,15,13,11,True,True,False,False,False
False,XXXXXXXXXXXXXXXXXXXXXX,Apache/2.4.18 (Unix) OpenSSL/1.0.2e Communique/4.1.10,SERVER,0.0005614823133071309,0.0005614823133071309,22,53,53,True,True,False,False,False
False,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,Apache/2.4.23 (Unix) OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,SERVER,0.0011229646266142617,0.0005614823133071309,90,64,28,True,True,False,False,False
False,ATS,nxfps,SERVER,0.016844469399213927,0.0005614823133071309,3,5,5,True,True,False,False,False
